2.3.3.49.1	Monodelphis_domestica_ZNF286A	ENSMODG00000008540	NA
2.3.3.49.1	Vicugna_pacos_ZNF286A	ENSVPAG00000012293	NA
2.3.3.49.1	Otolemur_garnettii_ZNF286A	ENSOGAG00000005719	NA
2.3.3.49.1	Ictidomys_tridecemlineatus_ZNF286A	ENSSTOG00000024669	NA
2.3.3.49.1	Myotis_lucifugus_ZNF286A	ENSMLUG00000015932	NA
2.3.3.49.1	Nomascus_leucogenys_ZNF286A	ENSNLEG00000014652	NA
2.3.3.49.1	Homo_sapiens_ZNF286A	Q9HBT8	NA
2.3.3.49.2	Gorilla_gorilla_gorilla_ZNF286B	ENSGGOG00000022789	NA
2.3.3.49.2	Homo_sapiens_ZNF286B	ENSG00000249459	P0CG31
2.3.3.50.1	Ornithorhynchus_anatinus_CTCF-1	ENSOANG00000009260	NA
2.3.3.50.1	Ornithorhynchus_anatinus_CTCF-2	ENSOANG00000004762	NA
2.3.3.50.1	Sarcophilus_harrisii_CTCF	ENSSHAG00000003783	NA
2.3.3.50.1	Dasypus_novemcinctus_CTCF	ENSDNOG00000038156	NA
2.3.3.50.1	Callithrix_jacchus_CTCF	ENSCJAG00000016139	NA
2.3.3.50.1	Macaca_mulatta_CTCF	ENSMMUG00000009798	G7NQ61
2.3.3.50.1	Gorilla_gorilla_gorilla_CTCF	ENSGGOG00000001063	NA
2.3.3.50.1	Pan_troglodytes_CTCF	ENSPTRG00000008235	H2QBB9
2.3.3.50.1	Pongo_abelii_CTCF	ENSPPYG00000007461	NA
2.3.3.50.1	Homo_sapiens_CTCF	ENSG00000102974	P49711
2.3.3.50.1	Canis_lupus_familiaris_CTCF	ENSCAFG00000020355	NA
2.3.3.50.1	Ailuropoda_melanoleuca_CTCF	ENSAMEG00000017438	NA
2.3.3.50.1	Mustela_putorius_furo_CTCF	ENSMPUG00000006401	NA
2.3.3.50.1	Felis_catus_CTCF	ENSFCAG00000003492	NA
2.3.3.50.1	Tursiops_truncatus_CTCF	ENSTTRG00000009184	NA
2.3.3.50.1	Loxodonta_africana_CTCF	ENSLAFG00000007101	NA
2.3.3.50.1	Equus_caballus_CTCF	ENSECAG00000015924	NA
2.3.3.50.1	Procavia_capensis_CTCF	ENSPCAG00000009389	NA
2.3.3.50.1	Sus_scrofa_CTCF-1	ENSSSCG00000024253	NA
2.3.3.50.1	Sus_scrofa_CTCF-2	ENSSSCG00000021678	NA
2.3.3.50.1	Sus_scrofa_CTCF-3	ENSSSCG00000022293	NA
2.3.3.50.1	Bos_taurus_CTCF	ENSBTAG00000013757	Q08DH9
2.3.3.50.1	Ovis_aries_CTCF	ENSOARG00000003053	NA
2.3.3.50.1	Ochotona_princeps_CTCF	ENSOPRG00000013470	NA
2.3.3.50.1	Oryctolagus_cuniculus_CTCF	ENSOCUG00000008983	NA
2.3.3.50.1	Mus_musculus_CTCF	ENSMUSG00000005698	Q61164
2.3.3.50.1	Rattus_norvegicus_CTCF	ENSRNOG00000017674	A0A0H2UHP0
2.3.3.50.1	Cavia_porcellus_CTCF	ENSCPOG00000010698	NA
2.3.3.50.1	Monodelphis_domestica_CTCF	ENSMODG00000005757	NA
2.3.3.50.1	Vicugna_pacos_CTCF	ENSVPAG00000004409	NA
2.3.3.50.1	Otolemur_garnettii_CTCF	ENSOGAG00000011901	NA
2.3.3.50.1	Sorex_araneus_CTCF	ENSSARG00000006220	NA
2.3.3.50.1	Ictidomys_tridecemlineatus_CTCF	ENSSTOG00000024951	NA
2.3.3.50.1	Myotis_lucifugus_CTCF	ENSMLUG00000005216	NA
2.3.3.50.1	Nomascus_leucogenys_CTCF	ENSNLEG00000004747	NA
2.3.3.50.1	Pteropus_vampyrus_CTCF	ENSPVAG00000016588	NA
2.3.3.50.2	Sarcophilus_harrisii_CTCFL-1	ENSSHAG00000001630	NA
2.3.3.50.2	Sarcophilus_harrisii_CTCFL-2	ENSSHAG00000013360	NA
2.3.3.50.2	Dasypus_novemcinctus_CTCFL	ENSDNOG00000015712	NA
2.3.3.50.2	Tarsius_syrichta_CTCFL	ENSTSYG00000013958	NA
2.3.3.50.2	Callithrix_jacchus_CTCFL	ENSCJAG00000019109	NA
2.3.3.50.2	Macaca_mulatta_CTCFL	ENSMMUG00000016802	F7CYR4
2.3.3.50.2	Gorilla_gorilla_gorilla_CTCFL	ENSGGOG00000005761	NA
2.3.3.50.2	Pan_troglodytes_CTCFL	ENSPTRG00000013663	NA
2.3.3.50.2	Pongo_abelii_CTCFL	ENSPPYG00000011163	NA
2.3.3.50.2	Homo_sapiens_CTCFL	ENSG00000124092	Q8NI51
2.3.3.50.2	Canis_lupus_familiaris_CTCFL	ENSCAFG00000012058	NA
2.3.3.50.2	Ailuropoda_melanoleuca_CTCFL	ENSAMEG00000012766	NA
2.3.3.50.2	Mustela_putorius_furo_CTCFL	ENSMPUG00000006570	NA
2.3.3.50.2	Felis_catus_CTCFL	ENSFCAG00000031045	NA
2.3.3.50.2	Tursiops_truncatus_CTCFL	ENSTTRG00000015672	NA
2.3.3.50.2	Loxodonta_africana_CTCFL	ENSLAFG00000009261	NA
2.3.3.50.2	Equus_caballus_CTCFL	ENSECAG00000009147	NA
2.3.3.50.2	Sus_scrofa_CTCFL	ENSSSCG00000007505	A5GFN3
2.3.3.50.2	Bos_taurus_CTCFL	ENSBTAG00000013079	B2CML0
2.3.3.50.2	Ovis_aries_CTCFL	ENSOARG00000017818	NA
2.3.3.50.2	Dipodomys_ordii_CTCFL	ENSDORG00000016704	NA
2.3.3.50.2	Mus_musculus_CTCFL	ENSMUSG00000070495	A2APF3
2.3.3.50.2	Rattus_norvegicus_CTCFL	ENSRNOG00000028661	NA
2.3.3.50.2	Cavia_porcellus_CTCFL	ENSCPOG00000006577	NA
2.3.3.50.2	Monodelphis_domestica_CTCFL	ENSMODG00000016490	NA
2.3.3.50.2	Otolemur_garnettii_CTCFL	ENSOGAG00000014657	NA
2.3.3.50.2	Ictidomys_tridecemlineatus_CTCFL	ENSSTOG00000014794	NA
2.3.3.50.2	Myotis_lucifugus_CTCFL	ENSMLUG00000011016	NA
2.3.3.50.2	Nomascus_leucogenys_CTCFL	ENSNLEG00000007062	NA
2.3.3.50.2	Pteropus_vampyrus_CTCFL	ENSPVAG00000007380	NA
2.3.3.51.1	Ornithorhynchus_anatinus_ZNF366	ENSOANG00000015788	NA
2.3.3.51.1	Sarcophilus_harrisii_ZNF366	ENSSHAG00000004351	NA
2.3.3.51.1	Macropus_eugenii_ZNF366	ENSMEUG00000015869	NA
2.3.3.51.1	Dasypus_novemcinctus_ZNF366	ENSDNOG00000046166	NA
2.3.3.51.1	Callithrix_jacchus_ZNF366	ENSCJAG00000016387	NA
2.3.3.51.1	Macaca_mulatta_ZNF366	ENSMMUG00000003586	NA
2.3.3.51.1	Gorilla_gorilla_gorilla_ZNF366	ENSGGOG00000004981	NA
2.3.3.51.1	Pan_troglodytes_ZNF366	ENSPTRG00000016969	NA
2.3.3.51.1	Pongo_abelii_ZNF366	ENSPPYG00000015544	NA
2.3.3.51.1	Homo_sapiens_ZNF366	ENSG00000178175	Q8N895
2.3.3.51.1	Canis_lupus_familiaris_ZNF366	ENSCAFG00000007986	NA
2.3.3.51.1	Ailuropoda_melanoleuca_ZNF366	ENSAMEG00000007185	D2HGU5
2.3.3.51.1	Mustela_putorius_furo_ZNF366	ENSMPUG00000014399	NA
2.3.3.51.1	Felis_catus_ZNF366	ENSFCAG00000005456	NA
2.3.3.51.1	Tursiops_truncatus_ZNF366	ENSTTRG00000011858	NA
2.3.3.51.1	Loxodonta_africana_ZNF366	ENSLAFG00000030138	NA
2.3.3.51.1	Equus_caballus_ZNF366	ENSECAG00000006723	NA
2.3.3.51.1	Sus_scrofa_ZNF366	ENSSSCG00000016976	NA
2.3.3.51.1	Bos_taurus_ZNF366	ENSBTAG00000020601	NA
2.3.3.51.1	Ovis_aries_ZNF366	ENSOARG00000005075	NA
2.3.3.51.1	Oryctolagus_cuniculus_ZNF366	ENSOCUG00000004571	NA
2.3.3.51.1	Dipodomys_ordii_ZNF366	ENSDORG00000000338	NA
2.3.3.51.1	Mus_musculus_ZNF366	ENSMUSG00000050919	Q6NS86
2.3.3.51.1	Rattus_norvegicus_ZNF366	ENSRNOG00000017249	NA
2.3.3.51.1	Cavia_porcellus_ZNF366	ENSCPOG00000007542	NA
2.3.3.51.1	Monodelphis_domestica_ZNF366	ENSMODG00000001702	NA
2.3.3.51.1	Otolemur_garnettii_ZNF366	ENSOGAG00000008393	NA
2.3.3.51.1	Sorex_araneus_ZNF366	ENSSARG00000010412	NA
2.3.3.51.1	Ictidomys_tridecemlineatus_ZNF366	ENSSTOG00000029102	NA
2.3.3.51.1	Myotis_lucifugus_ZNF366	ENSMLUG00000007392	NA
2.3.3.51.1	Nomascus_leucogenys_ZNF366	ENSNLEG00000004555	NA
2.3.3.51.1	Pteropus_vampyrus_ZNF366	ENSPVAG00000010937	NA
2.3.3.51.2	Sarcophilus_harrisii_ZNF710	ENSSHAG00000011785	NA
2.3.3.51.2	Macropus_eugenii_ZNF710	ENSMEUG00000014197	NA
2.3.3.51.2	Choloepus_hoffmanni_ZNF710	ENSCHOG00000013635	NA
2.3.3.51.2	Dasypus_novemcinctus_ZNF710	ENSDNOG00000048028	NA
2.3.3.51.2	Echinops_telfairi_ZNF710	ENSETEG00000007773	NA
2.3.3.51.2	Callithrix_jacchus_ZNF710	ENSCJAG00000009435	F7HLL8
2.3.3.51.2	Macaca_mulatta_ZNF710	ENSMMUG00000014831	F6VPZ0
2.3.3.51.2	Gorilla_gorilla_gorilla_ZNF710	ENSGGOG00000004875	NA
2.3.3.51.2	Pan_troglodytes_ZNF710	ENSPTRG00000007445	H2QA28
2.3.3.51.2	Homo_sapiens_ZNF710	ENSG00000140548	Q8N1W2
2.3.3.51.2	Canis_lupus_familiaris_ZNF710	ENSCAFG00000012039	NA
2.3.3.51.2	Ailuropoda_melanoleuca_ZNF710	ENSAMEG00000013487	NA
2.3.3.51.2	Mustela_putorius_furo_ZNF710	ENSMPUG00000015742	NA
2.3.3.51.2	Felis_catus_ZNF710	ENSFCAG00000005268	NA
2.3.3.51.2	Tursiops_truncatus_ZNF710	ENSTTRG00000000797	NA
2.3.3.51.2	Loxodonta_africana_ZNF710	ENSLAFG00000010169	NA
2.3.3.51.2	Equus_caballus_ZNF710	ENSECAG00000023093	NA
2.3.3.51.2	Procavia_capensis_ZNF710	ENSPCAG00000007305	NA
2.3.3.51.2	Sus_scrofa_ZNF710	ENSSSCG00000021361	NA
2.3.3.51.2	Bos_taurus_ZNF710	ENSBTAG00000019174	NA
2.3.3.51.2	Ovis_aries_ZNF710	ENSOARG00000011959	NA
2.3.3.51.2	Ochotona_princeps_ZNF710	ENSOPRG00000009917	NA
2.3.3.51.2	Oryctolagus_cuniculus_ZNF710	ENSOCUG00000015114	NA
2.3.3.51.2	Dipodomys_ordii_ZNF710	ENSDORG00000014487	NA
2.3.3.51.2	Mus_musculus_ZNF710	ENSMUSG00000048897	Q3U288
2.3.3.51.2	Rattus_norvegicus_ZNF710	ENSRNOG00000014278	NA
2.3.3.51.2	Cavia_porcellus_ZNF710	ENSCPOG00000003532	NA
2.3.3.51.2	Monodelphis_domestica_ZNF710	ENSMODG00000019518	NA
2.3.3.51.2	Microcebus_murinus_ZNF710	ENSMICG00000011530	NA
2.3.3.51.2	Otolemur_garnettii_ZNF710	ENSOGAG00000016446	NA
2.3.3.51.2	Sorex_araneus_ZNF710	ENSSARG00000010704	NA
2.3.3.51.2	Ictidomys_tridecemlineatus_ZNF710	ENSSTOG00000029208	NA
2.3.3.51.2	Myotis_lucifugus_ZNF710	ENSMLUG00000002963	NA
2.3.3.51.2	Nomascus_leucogenys_ZNF710	ENSNLEG00000011807	NA
2.3.3.51.2	Pteropus_vampyrus_ZNF710	ENSPVAG00000011824	NA
2.3.3.52.1	Choloepus_hoffmanni_ZNF322A	ENSCHOG00000005279	NA
2.3.3.52.1	Dasypus_novemcinctus_ZNF322A	ENSDNOG00000015534	NA
2.3.3.52.1	Echinops_telfairi_ZNF322A	ENSETEG00000012769	NA
2.3.3.52.1	Callithrix_jacchus_ZNF322A	ENSCJAG00000011175	F7G920
2.3.3.52.1	Macaca_mulatta_ZNF322A	ENSMMUG00000017480	F6VIG6
2.3.3.52.1	Gorilla_gorilla_gorilla_ZNF322A	ENSGGOG00000026339	NA
2.3.3.52.1	Pan_troglodytes_ZNF322A	ENSPTRG00000017837	H2QSH9
2.3.3.52.1	Pongo_abelii_ZNF322A	ENSPPYG00000016336	NA
2.3.3.52.1	Homo_sapiens_ZNF322A	ENSG00000181315	Q6U7Q0
2.3.3.52.1	Canis_lupus_familiaris_ZNF322A	ENSCAFG00000030701	NA
2.3.3.52.1	Ailuropoda_melanoleuca_ZNF322A	ENSAMEG00000011585	NA
2.3.3.52.1	Mustela_putorius_furo_ZNF322A	ENSMPUG00000018606	NA
2.3.3.52.1	Felis_catus_ZNF322A	ENSFCAG00000003239	NA
2.3.3.52.1	Equus_caballus_ZNF322A	ENSECAG00000000889	NA
2.3.3.52.1	Procavia_capensis_ZNF322A	ENSPCAG00000014729	NA
2.3.3.52.1	Sus_scrofa_ZNF322A	ENSSSCG00000001156	NA
2.3.3.52.1	Bos_taurus_ZNF322A	ENSBTAG00000031741	A4IFV3
2.3.3.52.1	Bos_taurus_ZNF322A-1	ENSBTAG00000034597	NA
2.3.3.52.1	Bos_taurus_ZNF322A-2	ENSBTAG00000025113	NA
2.3.3.52.1	Ovis_aries_ZNF322A-1	ENSOARG00000020046	NA
2.3.3.52.1	Ovis_aries_ZNF322A-2	ENSOARG00000018679	NA
2.3.3.52.1	Oryctolagus_cuniculus_ZNF322A	ENSOCUG00000017512	NA
2.3.3.52.1	Mus_musculus_ZNF322A	ENSMUSG00000046351	Q8BZ89
2.3.3.52.1	Rattus_norvegicus_ZNF322A	ENSRNOG00000017318	D3ZJ04
2.3.3.52.1	Cavia_porcellus_ZNF322A	ENSCPOG00000001020	NA
2.3.3.52.1	Vicugna_pacos_ZNF322A	ENSVPAG00000010285	NA
2.3.3.52.1	Microcebus_murinus_ZNF322A	ENSMICG00000017437	NA
2.3.3.52.1	Tupaia_belangeri_ZNF322A	ENSTBEG00000012598	NA
2.3.3.52.1	Sorex_araneus_ZNF322A	ENSSARG00000006498	NA
2.3.3.52.1	Myotis_lucifugus_ZNF322A	ENSMLUG00000000112	NA
2.3.3.53.1	Tarsius_syrichta_ZNF548-1	ENSTSYG00000010306	NA
2.3.3.53.1	Tarsius_syrichta_ZNF548-2	ENSTSYG00000000332	NA
2.3.3.53.1	Callithrix_jacchus_ZNF548	ENSCJAG00000000033	NA
2.3.3.53.1	Macaca_mulatta_ZNF548	ENSMMUG00000014281	NA
2.3.3.53.1	Gorilla_gorilla_gorilla_ZNF548	ENSGGOG00000014653	NA
2.3.3.53.1	Pan_troglodytes_ZNF548	ENSPTRG00000024292	NA
2.3.3.53.1	Pongo_abelii_ZNF548	ENSPPYG00000010464	NA
2.3.3.53.1	Homo_sapiens_ZNF548	ENSG00000268133	NA
2.3.3.53.1	Homo_sapiens_ZNF548	ENSG00000188785	NA
2.3.3.53.1	Homo_sapiens_ZNF548	ENSG00000268133	NA
2.3.3.53.1	Homo_sapiens_ZNF548	ENSG00000188785	NA
2.3.3.53.1	Canis_lupus_familiaris_ZNF548	ENSCAFG00000028833	NA
2.3.3.53.1	Ailuropoda_melanoleuca_ZNF548	ENSAMEG00000004925	NA
2.3.3.53.1	Mustela_putorius_furo_ZNF548	ENSMPUG00000006372	NA
2.3.3.53.1	Tursiops_truncatus_ZNF548	ENSTTRG00000009162	NA
2.3.3.53.1	Equus_caballus_ZNF548	ENSECAG00000009216	NA
2.3.3.53.1	Bos_taurus_ZNF548	ENSBTAG00000011262	NA
2.3.3.53.1	Ovis_aries_ZNF548	ENSOARG00000003630	NA
2.3.3.53.1	Otolemur_garnettii_ZNF548	ENSOGAG00000032722	NA
2.3.3.53.1	Tupaia_belangeri_ZNF548	ENSTBEG00000000363	NA
2.3.3.53.1	Pteropus_vampyrus_ZNF548	ENSPVAG00000013434	NA
2.3.3.53.2	Macaca_mulatta_ZNF776	ENSMMUG00000005337	NA
2.3.3.53.2	Gorilla_gorilla_gorilla_ZNF776	ENSGGOG00000014861	NA
2.3.3.53.2	Pongo_abelii_ZNF776	ENSPPYG00000010483	NA
2.3.3.53.2	Homo_sapiens_ZNF776	ENSG00000269026	Q68DI1
2.3.3.53.2	Homo_sapiens_ZNF776	ENSG00000152443	Q68DI1
2.3.3.53.2	Homo_sapiens_ZNF776	ENSG00000269026	Q68DI1
2.3.3.53.2	Homo_sapiens_ZNF776	ENSG00000152443	Q68DI1
2.3.3.54.1	Tarsius_syrichta_ZNF460	ENSTSYG00000004798	NA
2.3.3.54.1	Macaca_mulatta_ZNF460	ENSMMUG00000019285	NA
2.3.3.54.1	Gorilla_gorilla_gorilla_ZNF460	ENSGGOG00000023933	NA
2.3.3.54.1	Pan_troglodytes_ZNF460	ENSPTRG00000011548	NA
2.3.3.54.1	Pongo_abelii_ZNF460	ENSPPYG00000010460	NA
2.3.3.54.1	Homo_sapiens_ZNF460	ENSG00000197714	Q14592
2.3.3.54.1	Microcebus_murinus_ZNF460	ENSMICG00000000799	NA
2.3.3.54.1	Otolemur_garnettii_ZNF460	ENSOGAG00000001000	NA
2.3.3.54.1	Nomascus_leucogenys_ZNF460	ENSNLEG00000010925	NA
2.3.3.54.2	Choloepus_hoffmanni_ZNF264ortholog	ENSCHOG00000006433	NA
2.3.3.54.2	Dasypus_novemcinctus_ZNF264ortholog	ENSDNOG00000046251	NA
2.3.3.54.2	Echinops_telfairi_ZNF264ortholog	ENSETEG00000004350	NA
2.3.3.54.2	Callithrix_jacchus_ZNF264	ENSCJAG00000000022	NA
2.3.3.54.2	Macaca_mulatta_ZNF264	ENSMMUG00000006010	NA
2.3.3.54.2	Gorilla_gorilla_gorilla_ZNF264	ENSGGOG00000006173	NA
2.3.3.54.2	Pan_troglodytes_ZNF264	ENSPTRG00000011546	NA
2.3.3.54.2	Homo_sapiens_ZNF264	ENSG00000083844	O43296
2.3.3.54.2	Canis_lupus_familiaris_ZNF264	ENSCAFG00000030732	NA
2.3.3.54.2	Ailuropoda_melanoleuca_ZNF264	ENSAMEG00000004929	NA
2.3.3.54.2	Mustela_putorius_furo_ZNF264	ENSMPUG00000006448	NA
2.3.3.54.2	Felis_catus_ZNF264	ENSFCAG00000013572	NA
2.3.3.54.2	Tursiops_truncatus_ZNF264ortholog-1	ENSTTRG00000000129	NA
2.3.3.54.2	Tursiops_truncatus_ZNF264	ENSTTRG00000004904	NA
2.3.3.54.2	Tursiops_truncatus_ZNF264ortholog-2	ENSTTRG00000000128	NA
2.3.3.54.2	Equus_caballus_ZNF264	ENSECAG00000021397	NA
2.3.3.54.2	Equus_caballus_ZNF264ortholog	ENSECAG00000008616	NA
2.3.3.54.2	Bos_taurus_ZNF264ortholog	ENSBTAG00000038926	NA
2.3.3.54.2	Oryctolagus_cuniculus_ZNF264	ENSOCUG00000029243	NA
2.3.3.54.2	Dipodomys_ordii_ZNF264	ENSDORG00000012964	NA
2.3.3.54.2	Cavia_porcellus_ZNF264ortholog	ENSCPOG00000004610	NA
2.3.3.54.2	Microcebus_murinus_ZNF264	ENSMICG00000017092	NA
2.3.3.54.2	Otolemur_garnettii_ZNF264	ENSOGAG00000011115	NA
2.3.3.54.2	Sorex_araneus_ZNF264	ENSSARG00000006302	NA
2.3.3.54.2	Myotis_lucifugus_ZNF264	ENSMLUG00000016720	NA
2.3.3.54.2	Nomascus_leucogenys_ZNF264	ENSNLEG00000010888	NA
2.3.3.54.2	Pteropus_vampyrus_ZNF264	ENSPVAG00000003021	NA
2.3.3.54.3	Tarsius_syrichta_ZNF805	ENSTSYG00000001433	NA
2.3.3.54.3	Callithrix_jacchus_ZNF805	ENSCJAG00000000024	NA
2.3.3.54.3	Macaca_mulatta_ZNF805	ENSMMUG00000000927	NA
2.3.3.54.3	Gorilla_gorilla_gorilla_ZNF805	ENSGGOG00000011685	NA
2.3.3.54.3	Pan_troglodytes_ZNF805	ENSPTRG00000028870	NA
2.3.3.54.3	Pongo_abelii_ZNF805	ENSPPYG00000010459	NA
2.3.3.54.3	Homo_sapiens_ZNF805	ENSG00000204524	Q5CZA5
2.3.3.54.3	Ovis_aries_ZNF805	ENSOARG00000003593	NA
2.3.3.54.3	Oryctolagus_cuniculus_ZNF805	ENSOCUG00000029011	NA
2.3.3.54.3	Vicugna_pacos_ZNF805	ENSVPAG00000003176	NA
2.3.3.54.3	Microcebus_murinus_ZNF805	ENSMICG00000011261	NA
2.3.3.54.3	Otolemur_garnettii_ZNF805	ENSOGAG00000033139	NA
2.3.3.54.3	Ictidomys_tridecemlineatus_ZNF805	ENSSTOG00000020968	NA
2.3.3.54.3	Nomascus_leucogenys_ZNF805	ENSNLEG00000010916	NA
2.3.3.54.4	Choloepus_hoffmanni_ZNF543	ENSCHOG00000001508	NA
2.3.3.54.4	Dasypus_novemcinctus_ZNF543	ENSDNOG00000002304	NA
2.3.3.54.4	Macaca_mulatta_ZNF543	ENSMMUG00000019286	NA
2.3.3.54.4	Gorilla_gorilla_gorilla_ZNF543	ENSGGOG00000009753	NA
2.3.3.54.4	Pan_troglodytes_ZNF543	ENSPTRG00000011549	NA
2.3.3.54.4	Pongo_abelii_ZNF543	ENSPPYG00000010461	NA
2.3.3.54.4	Homo_sapiens_ZNF543	ENSG00000178229	Q08ER8
2.3.3.54.4	Oryctolagus_cuniculus_ZNF543	ENSOCUG00000029193	NA
2.3.3.54.4	Tupaia_belangeri_ZNF543	ENSTBEG00000012287	NA
2.3.3.54.4	Nomascus_leucogenys_ZNF543	ENSNLEG00000010929	NA
2.3.3.54.5	Dasypus_novemcinctus_ZNF599-1	ENSDNOG00000004172	NA
2.3.3.54.5	Dasypus_novemcinctus_ZNF599-2	ENSDNOG00000002308	NA
2.3.3.54.5	Macaca_mulatta_ZNF599	ENSMMUG00000006440	NA
2.3.3.54.5	Gorilla_gorilla_gorilla_ZNF599	ENSGGOG00000012378	NA
2.3.3.54.5	Pan_troglodytes_ZNF599	ENSPTRG00000010820	NA
2.3.3.54.5	Pongo_abelii_ZNF599	ENSPPYG00000009842	NA
2.3.3.54.5	Homo_sapiens_ZNF599	ENSG00000153896	Q96NL3
2.3.3.54.5	Canis_lupus_familiaris_ZNF599	ENSCAFG00000030117	NA
2.3.3.54.5	Ailuropoda_melanoleuca_ZNF599	ENSAMEG00000000176	NA
2.3.3.54.5	Mustela_putorius_furo_ZNF599	ENSMPUG00000007415	NA
2.3.3.54.5	Equus_caballus_ZNF599	ENSECAG00000013471	NA
2.3.3.54.5	Procavia_capensis_ZNF599-1	ENSPCAG00000013503	NA
2.3.3.54.5	Procavia_capensis_ZNF599-2	ENSPCAG00000011185	NA
2.3.3.54.5	Bos_taurus_ZNF599	ENSBTAG00000009895	NA
2.3.3.54.5	Ovis_aries_ZNF599	ENSOARG00000004631	NA
2.3.3.54.5	Otolemur_garnettii_ZNF599	ENSOGAG00000017121	NA
2.3.3.54.5	Nomascus_leucogenys_ZNF599	ENSNLEG00000010836	NA
2.3.3.54.5	Pteropus_vampyrus_ZNF599	ENSPVAG00000006388	NA
2.3.3.55.1	Choloepus_hoffmanni_ZNF146-1	ENSCHOG00000000510	NA
2.3.3.55.1	Choloepus_hoffmanni_ZNF146-2	ENSCHOG00000005510	NA
2.3.3.55.1	Erinaceus_europaeus_ZNF146	ENSEEUG00000007396	NA
2.3.3.55.1	Callithrix_jacchus_ZNF146-1	ENSCJAG00000000542	NA
2.3.3.55.1	Callithrix_jacchus_ZNF146-2	ENSCJAG00000009524	F7HY88
2.3.3.55.1	Macaca_mulatta_ZNF146	ENSMMUG00000028785	NA
2.3.3.55.1	Gorilla_gorilla_gorilla_ZNF146-1	ENSGGOG00000027065	NA
2.3.3.55.1	Gorilla_gorilla_gorilla_ZNF146-2	ENSGGOG00000028134	NA
2.3.3.55.1	Pan_troglodytes_ZNF146	ENSPTRG00000010891	H2QG61
2.3.3.55.1	Pongo_abelii_ZNF146	ENSPPYG00000009900	Q5RFP4
2.3.3.55.1	Homo_sapiens_ZNF146	ENSG00000167635	Q15072
2.3.3.55.1	Canis_lupus_familiaris_ZNF146	ENSCAFG00000031807	NA
2.3.3.55.1	Ailuropoda_melanoleuca_ZNF146	ENSAMEG00000001054	NA
2.3.3.55.1	Tursiops_truncatus_ZNF146	ENSTTRG00000005907	NA
2.3.3.55.1	Loxodonta_africana_ZNF146	ENSLAFG00000002096	NA
2.3.3.55.1	Equus_caballus_ZNF146	ENSECAG00000005248	NA
2.3.3.55.1	Sus_scrofa_ZNF146	ENSSSCG00000025355	NA
2.3.3.55.1	Bos_taurus_ZNF146-1	ENSBTAG00000032806	NA
2.3.3.55.1	Bos_taurus_ZNF146-2	ENSBTAG00000031687	NA
2.3.3.55.1	Ochotona_princeps_ZNF146	ENSOPRG00000001810	NA
2.3.3.55.1	Mus_musculus_ZNF146	ENSMUSG00000037029	Q8BQN6
2.3.3.55.1	Rattus_norvegicus_ZNF146	ENSRNOG00000006796	NA
2.3.3.55.1	Vicugna_pacos_ZNF146	ENSVPAG00000000430	NA
2.3.3.55.1	Otolemur_garnettii_ZNF146	ENSOGAG00000007690	NA
2.3.3.55.1	Myotis_lucifugus_ZNF146	ENSMLUG00000012528	NA
2.3.3.55.1	Nomascus_leucogenys_ZNF146	ENSNLEG00000018757	NA
2.3.3.55.2	Dasypus_novemcinctus_ZNF260	ENSDNOG00000012353	NA
2.3.3.55.2	Erinaceus_europaeus_ZNF260	ENSEEUG00000015842	NA
2.3.3.55.2	Callithrix_jacchus_ZNF260-1	ENSCJAG00000014383	NA
2.3.3.55.2	Callithrix_jacchus_ZNF260-2	ENSCJAG00000009456	NA
2.3.3.55.2	Macaca_mulatta_ZNF260	ENSMMUG00000018555	NA
2.3.3.55.2	Pan_troglodytes_ZNF260	ENSPTRG00000039009	H2REE7
2.3.3.55.2	Pongo_abelii_ZNF260	ENSPPYG00000009903	NA
2.3.3.55.2	Homo_sapiens_ZNF260	ENSG00000254004	Q3ZCT1
2.3.3.55.2	Canis_lupus_familiaris_ZNF260	ENSCAFG00000029492	NA
2.3.3.55.2	Ailuropoda_melanoleuca_ZNF260	ENSAMEG00000002479	NA
2.3.3.55.2	Mustela_putorius_furo_ZNF260	ENSMPUG00000018917	NA
2.3.3.55.2	Felis_catus_ZNF260	ENSFCAG00000003200	NA
2.3.3.55.2	Tursiops_truncatus_ZNF260	ENSTTRG00000001413	NA
2.3.3.55.2	Equus_caballus_ZNF260	ENSECAG00000005312	NA
2.3.3.55.2	Sus_scrofa_ZNF260	ENSSSCG00000002930	NA
2.3.3.55.2	Bos_taurus_ZNF260	ENSBTAG00000033563	NA
2.3.3.55.2	Ochotona_princeps_ZNF260	ENSOPRG00000000328	NA
2.3.3.55.2	Oryctolagus_cuniculus_ZNF260	ENSOCUG00000029144	NA
2.3.3.55.2	Mus_musculus_ZNF260	ENSMUSG00000049421	Q62513
2.3.3.55.2	Rattus_norvegicus_ZNF260	ENSRNOG00000046867	Q62981
2.3.3.55.2	Rattus_norvegicus_ZNF260	ENSRNOG00000020762	Q62981
2.3.3.55.2	Rattus_norvegicus_ZNF260	ENSRNOG00000046867	Q62981
2.3.3.55.2	Rattus_norvegicus_ZNF260	ENSRNOG00000020762	Q62981
2.3.3.55.2	Vicugna_pacos_ZNF260	ENSVPAG00000008946	NA
2.3.3.55.2	Otolemur_garnettii_ZNF260	ENSOGAG00000028642	NA
2.3.3.55.2	Sorex_araneus_ZNF260	ENSSARG00000011343	NA
